component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C080047,LOT-008,IC_A,11.156,10.929,-0.2270000000000003,-0.0094583333333333,0.0,NONE,11.507843681302877,7.852346597957217,15.163340764648536,50.0,38.49215631869713,34.83665923535146,23.015687362605753,30.326681529297073,7.310994166691319,0.0020943076268028,0.0078669642857142,-0.0057726566589114,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080047 has been classified as LOW risk. Early Iddq changed from 11.16 µA at 0h to 10.93 µA at 24h. The early drift rate is -0.0095 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.51 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.49 µA below the limit. The 90% prediction interval is approximately 7.85 to 15.16 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040370,LOT-004,IC_A,8.606,8.453,-0.15300000000000047,-0.006375,0.0,NONE,8.956043470365195,5.300546387019535,12.611540553710856,50.0,41.043956529634805,37.38845944628915,17.91208694073039,25.223081107421713,7.310994166691321,0.0020835920855071,0.0078669642857142,-0.0057833722002071,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040370 has been classified as LOW risk. Early Iddq changed from 8.61 µA at 0h to 8.45 µA at 24h. The early drift rate is -0.0064 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.96 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.04 µA below the limit. The 90% prediction interval is approximately 5.30 to 12.61 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090078,LOT-009,IC_A,9.191,9.074,-0.11700000000000088,-0.004875,0.0,NONE,9.539737164524404,5.884240081178744,13.195234247870063,50.0,40.460262835475596,36.80476575212994,19.079474329048807,26.390468495740127,7.310994166691319,0.0020758164555023,0.0078669642857142,-0.0057911478302118,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090078 has been classified as LOW risk. Early Iddq changed from 9.19 µA at 0h to 9.07 µA at 24h. The early drift rate is -0.0049 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.54 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.46 µA below the limit. The 90% prediction interval is approximately 5.88 to 13.20 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070137,LOT-007,IC_A,8.243,8.181,-0.062000000000001165,-0.0025833333333333,0.0,NONE,8.591280039966982,4.935782956621322,12.246777123312642,50.0,41.40871996003302,37.75322287668736,17.182560079933964,24.493554246625283,7.310994166691319,0.0020730954759939,0.0078669642857142,-0.0057938688097203,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070137 has been classified as LOW risk. Early Iddq changed from 8.24 µA at 0h to 8.18 µA at 24h. The early drift rate is -0.0026 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.59 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.41 µA below the limit. The 90% prediction interval is approximately 4.94 to 12.25 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060259,LOT-006,IC_A,8.685,8.588,-0.09700000000000131,-0.0040416666666667,0.0,NONE,9.032046992414948,5.376549909069288,12.687544075760607,50.0,40.96795300758505,37.312455924239394,18.064093984829896,25.375088151521215,7.310994166691319,0.0020657559072318,0.0078669642857142,-0.0058012083784824,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060259 has been classified as LOW risk. Early Iddq changed from 8.69 µA at 0h to 8.59 µA at 24h. The early drift rate is -0.0040 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.03 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.97 µA below the limit. The 90% prediction interval is approximately 5.38 to 12.69 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020281,LOT-002,IC_A,10.203,9.96,-0.24299999999999855,-0.0101249999999999,0.0,NONE,10.549829169762427,6.894332086416767,14.205326253108089,50.0,39.450170830237575,35.79467374689191,21.099658339524854,28.410652506216177,7.310994166691321,0.0020644593438239,0.0078669642857142,-0.0058025049418903,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020281 has been classified as LOW risk. Early Iddq changed from 10.20 µA at 0h to 9.96 µA at 24h. The early drift rate is -0.0101 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.55 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.45 µA below the limit. The 90% prediction interval is approximately 6.89 to 14.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040213,LOT-004,IC_A,8.22,8.212,-0.008000000000000895,-0.0003333333333333,0.0,NONE,8.560979349155962,4.905482265810303,12.216476432501622,50.0,41.439020650844036,37.78352356749838,17.121958698311925,24.432952865003244,7.310994166691319,0.0020296389830712,0.0078669642857142,-0.005837325302643,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040213 has been classified as LOW risk. Early Iddq changed from 8.22 µA at 0h to 8.21 µA at 24h. The early drift rate is -0.0003 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.44 µA below the limit. The 90% prediction interval is approximately 4.91 to 12.22 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040090,LOT-004,IC_A,8.212,8.184,-0.02800000000000047,-0.0011666666666666,0.0,NONE,8.547622786919584,4.8921257035739245,12.203119870265244,50.0,41.45237721308042,37.79688012973476,17.09524557383917,24.406239740530488,7.310994166691319,0.0019977546840451,0.0078669642857142,-0.0058692096016691,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040090 has been classified as LOW risk. Early Iddq changed from 8.21 µA at 0h to 8.18 µA at 24h. The early drift rate is -0.0012 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.55 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.45 µA below the limit. The 90% prediction interval is approximately 4.89 to 12.20 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010411,LOT-001,IC_A,10.76,10.451,-0.3089999999999993,-0.0128749999999999,0.0,NONE,11.093990881154973,7.438493797809311,14.74948796450063,50.0,38.90600911884503,35.25051203549937,22.187981762309946,29.498975929001258,7.310994166691319,0.0019880409592557,0.0078669642857142,-0.0058789233264585,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010411 has been classified as LOW risk. Early Iddq changed from 10.76 µA at 0h to 10.45 µA at 24h. The early drift rate is -0.0129 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.09 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.91 µA below the limit. The 90% prediction interval is approximately 7.44 to 14.75 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050284,LOT-005,IC_A,11.004,10.757,-0.2469999999999999,-0.0102916666666666,0.0,NONE,11.336651681589268,7.681154598243607,14.992148764934926,50.0,38.66334831841073,35.007851235065075,22.673303363178537,29.984297529869853,7.310994166691319,0.0019800695332694,0.0078669642857142,-0.0058868947524448,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050284 has been classified as LOW risk. Early Iddq changed from 11.00 µA at 0h to 10.76 µA at 24h. The early drift rate is -0.0103 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.34 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.66 µA below the limit. The 90% prediction interval is approximately 7.68 to 14.99 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080377,LOT-008,IC_A,11.956,11.645,-0.31099999999999994,-0.0129583333333333,0.0,NONE,12.288549803526667,8.63305272018101,15.944046886872329,50.0,37.711450196473336,34.05595311312767,24.577099607053334,31.888093773744657,7.310994166691319,0.0019794631162301,0.0078669642857142,-0.0058875011694841,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080377 has been classified as LOW risk. Early Iddq changed from 11.96 µA at 0h to 11.64 µA at 24h. The early drift rate is -0.0130 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.29 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.71 µA below the limit. The 90% prediction interval is approximately 8.63 to 15.94 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030141,LOT-003,IC_A,12.165,11.833,-0.33199999999999896,-0.0138333333333332,0.0,NONE,12.497401244976274,8.841904161630614,16.152898328321935,50.0,37.502598755023726,33.84710167167806,24.994802489952548,32.30579665664387,7.310994166691321,0.0019785788391444,0.0078669642857142,-0.0058883854465697,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030141 has been classified as LOW risk. Early Iddq changed from 12.16 µA at 0h to 11.83 µA at 24h. The early drift rate is -0.0138 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.50 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.50 µA below the limit. The 90% prediction interval is approximately 8.84 to 16.15 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020433,LOT-002,IC_A,8.143,7.778,-0.3650000000000011,-0.0152083333333333,0.0,NONE,8.47282627790959,4.81732919456393,12.12832336125525,50.0,41.52717372209041,37.87167663874475,16.94565255581918,24.2566467225105,7.310994166691319,0.0019632516542237,0.0078669642857142,-0.0059037126314905,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020433 has been classified as LOW risk. Early Iddq changed from 8.14 µA at 0h to 7.78 µA at 24h. The early drift rate is -0.0152 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.47 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.53 µA below the limit. The 90% prediction interval is approximately 4.82 to 12.13 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070280,LOT-007,IC_A,7.977,7.981,0.0039999999999995595,0.0001666666666666,0.0,NONE,8.305692698773447,4.650195615427787,11.961189782119106,50.0,41.69430730122655,38.038810217880894,16.611385397546893,23.922379564238213,7.310994166691319,0.0019565041593657,0.0078669642857142,-0.0059104601263485,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070280 has been classified as LOW risk. Early Iddq changed from 7.98 µA at 0h to 7.98 µA at 24h. The early drift rate is 0.0002 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.69 µA below the limit. The 90% prediction interval is approximately 4.65 to 11.96 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010234,LOT-001,IC_A,10.27,10.048,-0.22199999999999953,-0.0092499999999999,0.0,NONE,10.5896728353273,6.934175751981641,14.24516991867296,50.0,39.4103271646727,35.75483008132704,21.1793456706546,28.490339837345925,7.310994166691319,0.0019028144959958,0.0078669642857142,-0.0059641497897184,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010234 has been classified as LOW risk. Early Iddq changed from 10.27 µA at 0h to 10.05 µA at 24h. The early drift rate is -0.0092 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.59 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.41 µA below the limit. The 90% prediction interval is approximately 6.93 to 14.25 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040152,LOT-004,IC_A,7.483,7.497,0.014000000000000234,0.0005833333333333,0.0,NONE,7.800407502761121,4.14491041941546,11.45590458610678,50.0,42.19959249723888,38.54409541389322,15.600815005522243,22.91180917221356,7.310994166691319,0.0018893303735781,0.0078669642857142,-0.0059776339121361,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040152 has been classified as LOW risk. Early Iddq changed from 7.48 µA at 0h to 7.50 µA at 24h. The early drift rate is 0.0006 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 7.80 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 42.20 µA below the limit. The 90% prediction interval is approximately 4.14 to 11.46 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030367,LOT-003,IC_A,11.143,10.903,-0.2400000000000002,-0.01,0.0,NONE,11.45995741814265,7.804460334796991,15.11545450148831,50.0,38.54004258185735,34.88454549851169,22.9199148362853,30.23090900297662,7.310994166691319,0.0018866512984681,0.0078669642857142,-0.0059803129872461,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030367 has been classified as LOW risk. Early Iddq changed from 11.14 µA at 0h to 10.90 µA at 24h. The early drift rate is -0.0100 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.46 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.54 µA below the limit. The 90% prediction interval is approximately 7.80 to 15.12 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070215,LOT-007,IC_A,8.616,8.488,-0.1280000000000001,-0.0053333333333333,0.0,NONE,8.932713809580681,5.277216726235022,12.58821089292634,50.0,41.06728619041932,37.41178910707366,17.865427619161363,25.176421785852675,7.310994166691318,0.001885201247504,0.0078669642857142,-0.0059817630382102,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070215 has been classified as LOW risk. Early Iddq changed from 8.62 µA at 0h to 8.49 µA at 24h. The early drift rate is -0.0053 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.93 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.07 µA below the limit. The 90% prediction interval is approximately 5.28 to 12.59 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010428,LOT-001,IC_A,8.292,8.09,-0.20199999999999996,-0.0084166666666666,0.0,NONE,8.607975367715623,4.952478284369963,12.263472451061284,50.0,41.392024632284375,37.73652754893872,17.215950735431246,24.52694490212257,7.310994166691321,0.001880805760212,0.0078669642857142,-0.0059861585255022,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010428 has been classified as LOW risk. Early Iddq changed from 8.29 µA at 0h to 8.09 µA at 24h. The early drift rate is -0.0084 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.61 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.39 µA below the limit. The 90% prediction interval is approximately 4.95 to 12.26 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020144,LOT-002,IC_A,9.244,9.002,-0.2419999999999991,-0.0100833333333332,0.0,NONE,9.558205041657752,5.902707958312092,13.213702125003412,50.0,40.44179495834225,36.78629787499659,19.116410083315504,26.427404250006823,7.310994166691319,0.0018702681051056,0.0078669642857142,-0.0059966961806086,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020144 has been classified as LOW risk. Early Iddq changed from 9.24 µA at 0h to 9.00 µA at 24h. The early drift rate is -0.0101 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.44 µA below the limit. The 90% prediction interval is approximately 5.90 to 13.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050076,LOT-005,IC_A,11.028,10.755,-0.2729999999999997,-0.0113749999999999,0.0,NONE,11.34033947221282,7.68484238886716,14.99583655555848,50.0,38.65966052778718,35.00416344444152,22.68067894442564,29.991673111116963,7.310994166691319,0.0018591635250763,0.0078669642857142,-0.0060078007606379,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050076 has been classified as LOW risk. Early Iddq changed from 11.03 µA at 0h to 10.76 µA at 24h. The early drift rate is -0.0114 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.34 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.66 µA below the limit. The 90% prediction interval is approximately 7.68 to 15.00 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040228,LOT-004,IC_A,9.296,9.109,-0.1869999999999994,-0.0077916666666666,0.0,NONE,9.60602904999603,5.95053196665037,13.26152613334169,50.0,40.39397095000397,36.73847386665831,19.21205809999206,26.52305226668338,7.310994166691319,0.0018454110118811,0.0078669642857142,-0.0060215532738331,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040228 has been classified as LOW risk. Early Iddq changed from 9.30 µA at 0h to 9.11 µA at 24h. The early drift rate is -0.0078 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.61 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.39 µA below the limit. The 90% prediction interval is approximately 5.95 to 13.26 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060387,LOT-006,IC_A,9.046,8.601,-0.4449999999999985,-0.0185416666666666,0.0,NONE,9.354543307646454,5.699046224300794,13.010040390992112,50.0,40.64545669235355,36.98995960900789,18.709086615292907,26.020080781984223,7.310994166691318,0.0018365673074193,0.0078669642857142,-0.0060303969782949,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060387 has been classified as LOW risk. Early Iddq changed from 9.05 µA at 0h to 8.60 µA at 24h. The early drift rate is -0.0185 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.35 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.65 µA below the limit. The 90% prediction interval is approximately 5.70 to 13.01 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070130,LOT-007,IC_A,8.76,8.597,-0.16300000000000026,-0.0067916666666666,0.0,NONE,9.067851489726484,5.412354406380823,12.723348573072142,50.0,40.932148510273514,37.276651426927856,18.13570297945297,25.446697146144288,7.310994166691319,0.00183244934361,0.0078669642857142,-0.0060345149421042,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070130 has been classified as LOW risk. Early Iddq changed from 8.76 µA at 0h to 8.60 µA at 24h. The early drift rate is -0.0068 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.07 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.93 µA below the limit. The 90% prediction interval is approximately 5.41 to 12.72 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090221,LOT-009,IC_A,10.254,9.936,-0.3179999999999996,-0.0132499999999999,0.0,NONE,10.558613005504004,6.903115922158344,14.214110088849663,50.0,39.441386994496,35.785889911150335,21.117226011008007,28.428220177699327,7.310994166691319,0.0018131726518095,0.0078669642857142,-0.0060537916339047,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090221 has been classified as LOW risk. Early Iddq changed from 10.25 µA at 0h to 9.94 µA at 24h. The early drift rate is -0.0132 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.44 µA below the limit. The 90% prediction interval is approximately 6.90 to 14.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020354,LOT-002,IC_A,8.97,8.654,-0.3160000000000007,-0.0131666666666666,0.0,NONE,9.266542570172582,5.611045486826923,12.922039653518242,50.0,40.73345742982742,37.07796034648176,18.533085140345165,25.844079307036484,7.310994166691319,0.0017651343462653,0.0078669642857142,-0.0061018299394489,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020354 has been classified as LOW risk. Early Iddq changed from 8.97 µA at 0h to 8.65 µA at 24h. The early drift rate is -0.0132 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.27 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.73 µA below the limit. The 90% prediction interval is approximately 5.61 to 12.92 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080442,LOT-008,IC_A,8.08,8.035,-0.04499999999999993,-0.0018749999999999,0.0,NONE,8.373861261224889,4.718364177879229,12.029358344570548,50.0,41.62613873877511,37.97064165542945,16.747722522449777,24.058716689141097,7.310994166691319,0.0017491741739576,0.0078669642857142,-0.0061177901117566,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080442 has been classified as LOW risk. Early Iddq changed from 8.08 µA at 0h to 8.04 µA at 24h. The early drift rate is -0.0019 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.63 µA below the limit. The 90% prediction interval is approximately 4.72 to 12.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030346,LOT-003,IC_A,10.273,9.937,-0.3360000000000003,-0.014,0.0,NONE,10.559046592460524,6.903549509114866,14.214543675806183,50.0,39.440953407539475,35.78545632419382,21.118093184921047,28.429087351612363,7.310994166691318,0.0017026582884555,0.0078669642857142,-0.0061643059972587,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030346 has been classified as LOW risk. Early Iddq changed from 10.27 µA at 0h to 9.94 µA at 24h. The early drift rate is -0.0140 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.44 µA below the limit. The 90% prediction interval is approximately 6.90 to 14.21 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060298,LOT-006,IC_A,9.253,9.081,-0.1720000000000006,-0.0071666666666666,0.0,NONE,9.538541284677136,5.883044201331478,13.194038368022795,50.0,40.46145871532286,36.805961631977205,19.07708256935427,26.38807673604559,7.310994166691318,0.0016996505040305,0.0078669642857142,-0.0061673137816837,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060298 has been classified as LOW risk. Early Iddq changed from 9.25 µA at 0h to 9.08 µA at 24h. The early drift rate is -0.0072 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.54 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.46 µA below the limit. The 90% prediction interval is approximately 5.88 to 13.19 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060477,LOT-006,IC_A,8.295,8.065,-0.23000000000000043,-0.0095833333333333,0.0,NONE,8.578563688859754,4.923066605514094,12.234060772205414,50.0,41.42143631114025,37.76593922779459,17.157127377719508,24.468121544410828,7.310994166691319,0.0016878791003556,0.0078669642857142,-0.0061790851853586,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060477 has been classified as LOW risk. Early Iddq changed from 8.29 µA at 0h to 8.06 µA at 24h. The early drift rate is -0.0096 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.58 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.42 µA below the limit. The 90% prediction interval is approximately 4.92 to 12.23 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
